20231220212339|0000012000101|INFO ||2023-12-20 21:23:39.598 main LowCodeBackendApplication 55 - Starting LowCodeBackendApplication on DESKTOP-1CKAT7S with PID 324992 (D:\私有项目\low-code-system\backend\low-code-backend\target\classes started by 赵刚 in D:\私有项目\low-code-system\backend\low-code-backend)
20231220212341|0000012000101|INFO ||2023-12-20 21:23:41.972 main DefaultSecurityFilterChain 43 - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@508b4f70, org.springframework.security.web.context.SecurityContextPersistenceFilter@5d67b2b3, org.springframework.security.web.header.HeaderWriterFilter@1fec9d33, org.springframework.security.web.csrf.CsrfFilter@3ccefe1b, org.springframework.security.web.authentication.logout.LogoutFilter@22b3b5d0, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@3a45308f, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@65b19e5c, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@32f14274, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@66130c3b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7efa366, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@237aba92, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7af56b26, org.springframework.security.web.session.SessionManagementFilter@8e8ceb3, org.springframework.security.web.access.ExceptionTranslationFilter@301770d9, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@52b891de]
20231220212342|0000012000101|INFO ||2023-12-20 21:23:42.009 main Http11NioProtocol 173 - Starting ProtocolHandler ["http-nio-8010"]
20231220212342|0000012000101|INFO ||2023-12-20 21:23:42.048 main TomcatWebServer 220 - Tomcat started on port(s): 8010 (http) with context path ''
20231220212342|0000012000101|INFO ||2023-12-20 21:23:42.049 main DocumentationPluginsBootstrapper 160 - Context refreshed
20231220212342|0000012000101|INFO ||2023-12-20 21:23:42.083 main DocumentationPluginsBootstrapper 163 - Found 1 custom documentation plugin(s)
20231220212342|0000012000101|INFO ||2023-12-20 21:23:42.105 main ApiListingReferenceScanner 41 - Scanning for api listing references
20231220212342|0000012000101|INFO ||2023-12-20 21:23:42.126 main LowCodeBackendApplication 61 - Started LowCodeBackendApplication in 3.089 seconds (JVM running for 3.978)
20231220212349|0000012000101|INFO ||2023-12-20 21:23:49.723 http-nio-8010-exec-1 [/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
20231220212349|0000012000101|INFO ||2023-12-20 21:23:49.723 http-nio-8010-exec-1 DispatcherServlet 525 - Initializing Servlet 'dispatcherServlet'
20231220212349|0000012000101|INFO ||2023-12-20 21:23:49.744 http-nio-8010-exec-1 DispatcherServlet 547 - Completed initialization in 21 ms
20231220212359|0000012000101|INFO ||2023-12-20 21:23:59.246 SpringContextShutdownHook ThreadPoolTaskExecutor 218 - Shutting down ExecutorService 'applicationTaskExecutor'
20231220212441|0000012000101|INFO ||2023-12-20 21:24:41.347 main LowCodeBackendApplication 55 - Starting LowCodeBackendApplication on DESKTOP-1CKAT7S with PID 193604 (D:\私有项目\low-code-system\backend\low-code-backend\target\classes started by 赵刚 in D:\私有项目\low-code-system\backend\low-code-backend)
20231220212441|0000012000101|INFO ||2023-12-20 21:24:41.356 main LowCodeBackendApplication 655 - The following profiles are active: local
20231220212441|0000012000101|INFO ||2023-12-20 21:24:41.893 main RepositoryConfigurationDelegate 249 - Multiple Spring Data modules found, entering strict repository configuration mode!
20231220212441|0000012000101|INFO ||2023-12-20 21:24:41.895 main RepositoryConfigurationDelegate 127 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
20231220212441|0000012000101|INFO ||2023-12-20 21:24:41.909 main RepositoryConfigurationDelegate 187 - Finished Spring Data repository scanning in 5ms. Found 0 Redis repository interfaces.
20231220212441|0000012000101|WARN ||2023-12-20 21:24:41.989 main ClassPathMapperScanner 44 - No MyBatis mapper was found in '[com.zg.lowcode]' package. Please check your configuration.
20231220212442|0000012000101|INFO ||2023-12-20 21:24:42.447 main TomcatWebServer 108 - Tomcat initialized with port(s): 8010 (http)
20231220212442|0000012000101|INFO ||2023-12-20 21:24:42.455 main Http11NioProtocol 173 - Initializing ProtocolHandler ["http-nio-8010"]
20231220212442|0000012000101|INFO ||2023-12-20 21:24:42.455 main StandardService 173 - Starting service [Tomcat]
20231220212442|0000012000101|INFO ||2023-12-20 21:24:42.455 main StandardEngine 173 - Starting Servlet engine: [Apache Tomcat/9.0.43]
20231220212442|0000012000101|INFO ||2023-12-20 21:24:42.540 main [/] 173 - Initializing Spring embedded WebApplicationContext
20231220212442|0000012000101|INFO ||2023-12-20 21:24:42.541 main ServletWebServerApplicationContext 285 - Root WebApplicationContext: initialization completed in 1149 ms
20231220212442|0000012000101|INFO ||2023-12-20 21:24:42.854 main PropertySourcedRequestMappingHandlerMapping 69 - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
20231220212442|0000012000101|INFO ||2023-12-20 21:24:42.937 main ThreadPoolTaskExecutor 181 - Initializing ExecutorService 'applicationTaskExecutor'
20231220212442|0000012000101|INFO ||2023-12-20 21:24:42.996 main WelcomePageHandlerMapping 53 - Adding welcome page: class path resource [static/index.html]
20231220212443|0000012000101|INFO ||2023-12-20 21:24:43.437 main Http11NioProtocol 173 - Starting ProtocolHandler ["http-nio-8010"]
20231220212443|0000012000101|INFO ||2023-12-20 21:24:43.475 main TomcatWebServer 220 - Tomcat started on port(s): 8010 (http) with context path ''
20231220212443|0000012000101|INFO ||2023-12-20 21:24:43.476 main DocumentationPluginsBootstrapper 160 - Context refreshed
20231220212443|0000012000101|INFO ||2023-12-20 21:24:43.490 main DocumentationPluginsBootstrapper 163 - Found 1 custom documentation plugin(s)
20231220212443|0000012000101|INFO ||2023-12-20 21:24:43.517 main ApiListingReferenceScanner 41 - Scanning for api listing references
20231220212443|0000012000101|INFO ||2023-12-20 21:24:43.537 main LowCodeBackendApplication 61 - Started LowCodeBackendApplication in 2.619 seconds (JVM running for 3.528)
20231220212443|0000012000101|INFO ||2023-12-20 21:24:43.548 http-nio-8010-exec-1 [/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
20231220212443|0000012000101|INFO ||2023-12-20 21:24:43.548 http-nio-8010-exec-1 DispatcherServlet 525 - Initializing Servlet 'dispatcherServlet'
20231220212443|0000012000101|INFO ||2023-12-20 21:24:43.552 http-nio-8010-exec-1 DispatcherServlet 547 - Completed initialization in 4 ms
20231220212834|0000012000101|INFO ||2023-12-20 21:28:34.030 SpringContextShutdownHook ThreadPoolTaskExecutor 218 - Shutting down ExecutorService 'applicationTaskExecutor'
20231220212906|0000012000101|INFO ||2023-12-20 21:29:06.448 main LowCodeBackendApplication 55 - Starting LowCodeBackendApplication on DESKTOP-1CKAT7S with PID 313888 (D:\私有项目\low-code-system\backend\low-code-backend\target\classes started by 赵刚 in D:\私有项目\low-code-system\backend\low-code-backend)
20231220212906|0000012000101|INFO ||2023-12-20 21:29:06.456 main LowCodeBackendApplication 655 - The following profiles are active: local
20231220212906|0000012000101|INFO ||2023-12-20 21:29:06.998 main RepositoryConfigurationDelegate 249 - Multiple Spring Data modules found, entering strict repository configuration mode!
20231220212907|0000012000101|INFO ||2023-12-20 21:29:07.002 main RepositoryConfigurationDelegate 127 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
20231220212907|0000012000101|INFO ||2023-12-20 21:29:07.019 main RepositoryConfigurationDelegate 187 - Finished Spring Data repository scanning in 6ms. Found 0 Redis repository interfaces.
20231220212907|0000012000101|WARN ||2023-12-20 21:29:07.103 main ClassPathMapperScanner 44 - No MyBatis mapper was found in '[com.zg.lowcode]' package. Please check your configuration.
20231220212907|0000012000101|INFO ||2023-12-20 21:29:07.519 main TomcatWebServer 108 - Tomcat initialized with port(s): 8010 (http)
20231220212907|0000012000101|INFO ||2023-12-20 21:29:07.527 main Http11NioProtocol 173 - Initializing ProtocolHandler ["http-nio-8010"]
20231220212907|0000012000101|INFO ||2023-12-20 21:29:07.528 main StandardService 173 - Starting service [Tomcat]
20231220212907|0000012000101|INFO ||2023-12-20 21:29:07.529 main StandardEngine 173 - Starting Servlet engine: [Apache Tomcat/9.0.43]
20231220212907|0000012000101|INFO ||2023-12-20 21:29:07.598 main [/] 173 - Initializing Spring embedded WebApplicationContext
20231220212907|0000012000101|INFO ||2023-12-20 21:29:07.598 main ServletWebServerApplicationContext 285 - Root WebApplicationContext: initialization completed in 1107 ms
20231220212907|0000012000101|INFO ||2023-12-20 21:29:07.973 main PropertySourcedRequestMappingHandlerMapping 69 - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
20231220212908|0000012000101|INFO ||2023-12-20 21:29:08.045 main ThreadPoolTaskExecutor 181 - Initializing ExecutorService 'applicationTaskExecutor'
20231220212908|0000012000101|INFO ||2023-12-20 21:29:08.107 main WelcomePageHandlerMapping 53 - Adding welcome page: class path resource [static/index.html]
20231220212908|0000012000101|INFO ||2023-12-20 21:29:08.591 main Http11NioProtocol 173 - Starting ProtocolHandler ["http-nio-8010"]
20231220212908|0000012000101|INFO ||2023-12-20 21:29:08.638 main TomcatWebServer 220 - Tomcat started on port(s): 8010 (http) with context path ''
20231220212908|0000012000101|INFO ||2023-12-20 21:29:08.639 main DocumentationPluginsBootstrapper 160 - Context refreshed
20231220212908|0000012000101|INFO ||2023-12-20 21:29:08.653 main DocumentationPluginsBootstrapper 163 - Found 1 custom documentation plugin(s)
20231220212908|0000012000101|INFO ||2023-12-20 21:29:08.672 main ApiListingReferenceScanner 41 - Scanning for api listing references
20231220212908|0000012000101|INFO ||2023-12-20 21:29:08.689 main LowCodeBackendApplication 61 - Started LowCodeBackendApplication in 2.69 seconds (JVM running for 3.397)
20231220212909|0000012000101|INFO ||2023-12-20 21:29:09.876 http-nio-8010-exec-1 [/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
20231220212909|0000012000101|INFO ||2023-12-20 21:29:09.876 http-nio-8010-exec-1 DispatcherServlet 525 - Initializing Servlet 'dispatcherServlet'
20231220212909|0000012000101|INFO ||2023-12-20 21:29:09.886 http-nio-8010-exec-1 DispatcherServlet 547 - Completed initialization in 10 ms
20231220213511|0000012000101|INFO ||2023-12-20 21:35:11.220 SpringContextShutdownHook ThreadPoolTaskExecutor 218 - Shutting down ExecutorService 'applicationTaskExecutor'
20231220213515|0000012000101|INFO ||2023-12-20 21:35:15.344 main LowCodeBackendApplication 55 - Starting LowCodeBackendApplication on DESKTOP-1CKAT7S with PID 379456 (D:\私有项目\low-code-system\backend\low-code-backend\target\classes started by 赵刚 in D:\私有项目\low-code-system\backend\low-code-backend)
20231220213515|0000012000101|INFO ||2023-12-20 21:35:15.352 main LowCodeBackendApplication 655 - The following profiles are active: local
20231220213515|0000012000101|INFO ||2023-12-20 21:35:15.993 main RepositoryConfigurationDelegate 249 - Multiple Spring Data modules found, entering strict repository configuration mode!
20231220213515|0000012000101|INFO ||2023-12-20 21:35:15.997 main RepositoryConfigurationDelegate 127 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
20231220213516|0000012000101|INFO ||2023-12-20 21:35:16.019 main RepositoryConfigurationDelegate 187 - Finished Spring Data repository scanning in 12ms. Found 0 Redis repository interfaces.
20231220213516|0000012000101|WARN ||2023-12-20 21:35:16.105 main ClassPathMapperScanner 44 - No MyBatis mapper was found in '[com.zg.lowcode]' package. Please check your configuration.
20231220213516|0000012000101|INFO ||2023-12-20 21:35:16.506 main TomcatWebServer 108 - Tomcat initialized with port(s): 8010 (http)
20231220213516|0000012000101|INFO ||2023-12-20 21:35:16.515 main Http11NioProtocol 173 - Initializing ProtocolHandler ["http-nio-8010"]
20231220213516|0000012000101|INFO ||2023-12-20 21:35:16.516 main StandardService 173 - Starting service [Tomcat]
20231220213516|0000012000101|INFO ||2023-12-20 21:35:16.516 main StandardEngine 173 - Starting Servlet engine: [Apache Tomcat/9.0.43]
20231220213516|0000012000101|INFO ||2023-12-20 21:35:16.585 main [/] 173 - Initializing Spring embedded WebApplicationContext
20231220213516|0000012000101|INFO ||2023-12-20 21:35:16.586 main ServletWebServerApplicationContext 285 - Root WebApplicationContext: initialization completed in 1202 ms
20231220213516|0000012000101|INFO ||2023-12-20 21:35:16.985 main PropertySourcedRequestMappingHandlerMapping 69 - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
20231220213517|0000012000101|INFO ||2023-12-20 21:35:17.052 main ThreadPoolTaskExecutor 181 - Initializing ExecutorService 'applicationTaskExecutor'
20231220213517|0000012000101|INFO ||2023-12-20 21:35:17.108 main WelcomePageHandlerMapping 53 - Adding welcome page: class path resource [static/index.html]
20231220213517|0000012000101|INFO ||2023-12-20 21:35:17.697 main Http11NioProtocol 173 - Starting ProtocolHandler ["http-nio-8010"]
20231220213517|0000012000101|INFO ||2023-12-20 21:35:17.738 main TomcatWebServer 220 - Tomcat started on port(s): 8010 (http) with context path ''
20231220213517|0000012000101|INFO ||2023-12-20 21:35:17.739 main DocumentationPluginsBootstrapper 160 - Context refreshed
20231220213517|0000012000101|INFO ||2023-12-20 21:35:17.754 main DocumentationPluginsBootstrapper 163 - Found 1 custom documentation plugin(s)
20231220213517|0000012000101|INFO ||2023-12-20 21:35:17.776 main ApiListingReferenceScanner 41 - Scanning for api listing references
20231220213517|0000012000101|INFO ||2023-12-20 21:35:17.925 main LowCodeBackendApplication 61 - Started LowCodeBackendApplication in 3.053 seconds (JVM running for 3.777)
20231220213522|0000012000101|INFO ||2023-12-20 21:35:22.494 http-nio-8010-exec-1 [/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
20231220213522|0000012000101|INFO ||2023-12-20 21:35:22.495 http-nio-8010-exec-1 DispatcherServlet 525 - Initializing Servlet 'dispatcherServlet'
20231220213522|0000012000101|INFO ||2023-12-20 21:35:22.500 http-nio-8010-exec-1 DispatcherServlet 547 - Completed initialization in 5 ms
20231221094859|0000012000101|INFO ||2023-12-21 09:48:59.706 main LowCodeBackendApplication 55 - Starting LowCodeBackendApplication on DESKTOP-1CKAT7S with PID 113652 (D:\私有项目\low-code-system\backend\low-code-backend\target\classes started by 赵刚 in D:\私有项目\low-code-system\backend\low-code-backend)
20231221094859|0000012000101|INFO ||2023-12-21 09:48:59.715 main LowCodeBackendApplication 655 - The following profiles are active: local
20231221094900|0000012000101|INFO ||2023-12-21 09:49:00.421 main RepositoryConfigurationDelegate 249 - Multiple Spring Data modules found, entering strict repository configuration mode!
20231221094900|0000012000101|INFO ||2023-12-21 09:49:00.424 main RepositoryConfigurationDelegate 127 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
20231221094900|0000012000101|INFO ||2023-12-21 09:49:00.439 main RepositoryConfigurationDelegate 187 - Finished Spring Data repository scanning in 5ms. Found 0 Redis repository interfaces.
20231221094900|0000012000101|WARN ||2023-12-21 09:49:00.536 main ClassPathMapperScanner 44 - No MyBatis mapper was found in '[com.zg.lowcode]' package. Please check your configuration.
20231221094901|0000012000101|INFO ||2023-12-21 09:49:01.044 main TomcatWebServer 108 - Tomcat initialized with port(s): 8010 (http)
20231221094901|0000012000101|INFO ||2023-12-21 09:49:01.056 main Http11NioProtocol 173 - Initializing ProtocolHandler ["http-nio-8010"]
20231221094901|0000012000101|INFO ||2023-12-21 09:49:01.057 main StandardService 173 - Starting service [Tomcat]
20231221094901|0000012000101|INFO ||2023-12-21 09:49:01.058 main StandardEngine 173 - Starting Servlet engine: [Apache Tomcat/9.0.43]
20231221094901|0000012000101|INFO ||2023-12-21 09:49:01.190 main [/] 173 - Initializing Spring embedded WebApplicationContext
20231221094901|0000012000101|INFO ||2023-12-21 09:49:01.191 main ServletWebServerApplicationContext 285 - Root WebApplicationContext: initialization completed in 1435 ms
20231221094901|0000012000101|INFO ||2023-12-21 09:49:01.639 main PropertySourcedRequestMappingHandlerMapping 69 - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
20231221094901|0000012000101|INFO ||2023-12-21 09:49:01.731 main ThreadPoolTaskExecutor 181 - Initializing ExecutorService 'applicationTaskExecutor'
20231221094901|0000012000101|INFO ||2023-12-21 09:49:01.815 main WelcomePageHandlerMapping 53 - Adding welcome page: class path resource [static/index.html]
20231221094902|0000012000101|INFO ||2023-12-21 09:49:02.391 main Http11NioProtocol 173 - Starting ProtocolHandler ["http-nio-8010"]
20231221094902|0000012000101|INFO ||2023-12-21 09:49:02.434 main TomcatWebServer 220 - Tomcat started on port(s): 8010 (http) with context path ''
20231221094902|0000012000101|INFO ||2023-12-21 09:49:02.434 main DocumentationPluginsBootstrapper 160 - Context refreshed
20231221094902|0000012000101|INFO ||2023-12-21 09:49:02.450 main DocumentationPluginsBootstrapper 163 - Found 1 custom documentation plugin(s)
20231221094902|0000012000101|INFO ||2023-12-21 09:49:02.469 main ApiListingReferenceScanner 41 - Scanning for api listing references
20231221094902|0000012000101|INFO ||2023-12-21 09:49:02.525 main LowCodeBackendApplication 61 - Started LowCodeBackendApplication in 3.43 seconds (JVM running for 4.943)
20231221095025|0000012000101|INFO ||2023-12-21 09:50:25.119 http-nio-8010-exec-1 [/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
20231221095025|0000012000101|INFO ||2023-12-21 09:50:25.120 http-nio-8010-exec-1 DispatcherServlet 525 - Initializing Servlet 'dispatcherServlet'
20231221095025|0000012000101|INFO ||2023-12-21 09:50:25.125 http-nio-8010-exec-1 DispatcherServlet 547 - Completed initialization in 4 ms
20231221095658|0000012000101|INFO ||2023-12-21 09:56:58.925 SpringContextShutdownHook ThreadPoolTaskExecutor 218 - Shutting down ExecutorService 'applicationTaskExecutor'
20231221095702|0000012000101|INFO ||2023-12-21 09:57:02.813 main LowCodeBackendApplication 55 - Starting LowCodeBackendApplication on DESKTOP-1CKAT7S with PID 65684 (D:\私有项目\low-code-system\backend\low-code-backend\target\classes started by 赵刚 in D:\私有项目\low-code-system\backend\low-code-backend)
20231221095702|0000012000101|INFO ||2023-12-21 09:57:02.825 main LowCodeBackendApplication 655 - The following profiles are active: local
20231221095703|0000012000101|INFO ||2023-12-21 09:57:03.469 main RepositoryConfigurationDelegate 249 - Multiple Spring Data modules found, entering strict repository configuration mode!
20231221095703|0000012000101|INFO ||2023-12-21 09:57:03.472 main RepositoryConfigurationDelegate 127 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
20231221095703|0000012000101|INFO ||2023-12-21 09:57:03.489 main RepositoryConfigurationDelegate 187 - Finished Spring Data repository scanning in 6ms. Found 0 Redis repository interfaces.
20231221095703|0000012000101|WARN ||2023-12-21 09:57:03.583 main ClassPathMapperScanner 44 - No MyBatis mapper was found in '[com.zg.lowcode]' package. Please check your configuration.
20231221095703|0000012000101|INFO ||2023-12-21 09:57:03.964 main TomcatWebServer 108 - Tomcat initialized with port(s): 8010 (http)
20231221095703|0000012000101|INFO ||2023-12-21 09:57:03.972 main Http11NioProtocol 173 - Initializing ProtocolHandler ["http-nio-8010"]
20231221095703|0000012000101|INFO ||2023-12-21 09:57:03.972 main StandardService 173 - Starting service [Tomcat]
20231221095703|0000012000101|INFO ||2023-12-21 09:57:03.973 main StandardEngine 173 - Starting Servlet engine: [Apache Tomcat/9.0.43]
20231221095704|0000012000101|INFO ||2023-12-21 09:57:04.041 main [/] 173 - Initializing Spring embedded WebApplicationContext
20231221095704|0000012000101|INFO ||2023-12-21 09:57:04.041 main ServletWebServerApplicationContext 285 - Root WebApplicationContext: initialization completed in 1172 ms
20231221095704|0000012000101|INFO ||2023-12-21 09:57:04.417 main PropertySourcedRequestMappingHandlerMapping 69 - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
20231221095704|0000012000101|INFO ||2023-12-21 09:57:04.495 main ThreadPoolTaskExecutor 181 - Initializing ExecutorService 'applicationTaskExecutor'
20231221095704|0000012000101|INFO ||2023-12-21 09:57:04.566 main WelcomePageHandlerMapping 53 - Adding welcome page: class path resource [static/index.html]
20231221095705|0000012000101|INFO ||2023-12-21 09:57:05.135 main Http11NioProtocol 173 - Starting ProtocolHandler ["http-nio-8010"]
20231221095705|0000012000101|INFO ||2023-12-21 09:57:05.173 main TomcatWebServer 220 - Tomcat started on port(s): 8010 (http) with context path ''
20231221095705|0000012000101|INFO ||2023-12-21 09:57:05.174 main DocumentationPluginsBootstrapper 160 - Context refreshed
20231221095705|0000012000101|INFO ||2023-12-21 09:57:05.187 main DocumentationPluginsBootstrapper 163 - Found 1 custom documentation plugin(s)
20231221095705|0000012000101|INFO ||2023-12-21 09:57:05.206 main ApiListingReferenceScanner 41 - Scanning for api listing references
20231221095705|0000012000101|INFO ||2023-12-21 09:57:05.266 main LowCodeBackendApplication 61 - Started LowCodeBackendApplication in 2.937 seconds (JVM running for 3.781)
20231221095707|0000012000101|INFO ||2023-12-21 09:57:07.580 http-nio-8010-exec-1 [/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
20231221095707|0000012000101|INFO ||2023-12-21 09:57:07.581 http-nio-8010-exec-1 DispatcherServlet 525 - Initializing Servlet 'dispatcherServlet'
20231221095707|0000012000101|INFO ||2023-12-21 09:57:07.584 http-nio-8010-exec-1 DispatcherServlet 547 - Completed initialization in 3 ms
20231221095912|0000012000101|INFO ||2023-12-21 09:59:12.116 SpringContextShutdownHook ThreadPoolTaskExecutor 218 - Shutting down ExecutorService 'applicationTaskExecutor'
20231221095915|0000012000101|INFO ||2023-12-21 09:59:15.517 main LowCodeBackendApplication 55 - Starting LowCodeBackendApplication on DESKTOP-1CKAT7S with PID 68852 (D:\私有项目\low-code-system\backend\low-code-backend\target\classes started by 赵刚 in D:\私有项目\low-code-system\backend\low-code-backend)
20231221095915|0000012000101|INFO ||2023-12-21 09:59:15.523 main LowCodeBackendApplication 655 - The following profiles are active: local
20231221095916|0000012000101|INFO ||2023-12-21 09:59:16.137 main RepositoryConfigurationDelegate 249 - Multiple Spring Data modules found, entering strict repository configuration mode!
20231221095916|0000012000101|INFO ||2023-12-21 09:59:16.140 main RepositoryConfigurationDelegate 127 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
20231221095916|0000012000101|INFO ||2023-12-21 09:59:16.159 main RepositoryConfigurationDelegate 187 - Finished Spring Data repository scanning in 5ms. Found 0 Redis repository interfaces.
20231221095916|0000012000101|WARN ||2023-12-21 09:59:16.234 main ClassPathMapperScanner 44 - No MyBatis mapper was found in '[com.zg.lowcode]' package. Please check your configuration.
20231221095916|0000012000101|INFO ||2023-12-21 09:59:16.696 main TomcatWebServer 108 - Tomcat initialized with port(s): 8010 (http)
20231221095916|0000012000101|INFO ||2023-12-21 09:59:16.709 main Http11NioProtocol 173 - Initializing ProtocolHandler ["http-nio-8010"]
20231221095916|0000012000101|INFO ||2023-12-21 09:59:16.709 main StandardService 173 - Starting service [Tomcat]
20231221095916|0000012000101|INFO ||2023-12-21 09:59:16.710 main StandardEngine 173 - Starting Servlet engine: [Apache Tomcat/9.0.43]
20231221095916|0000012000101|INFO ||2023-12-21 09:59:16.778 main [/] 173 - Initializing Spring embedded WebApplicationContext
20231221095916|0000012000101|INFO ||2023-12-21 09:59:16.778 main ServletWebServerApplicationContext 285 - Root WebApplicationContext: initialization completed in 1223 ms
20231221095917|0000012000101|INFO ||2023-12-21 09:59:17.168 main PropertySourcedRequestMappingHandlerMapping 69 - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
20231221095917|0000012000101|INFO ||2023-12-21 09:59:17.242 main ThreadPoolTaskExecutor 181 - Initializing ExecutorService 'applicationTaskExecutor'
20231221095917|0000012000101|INFO ||2023-12-21 09:59:17.301 main WelcomePageHandlerMapping 53 - Adding welcome page: class path resource [static/index.html]
20231221095917|0000012000101|INFO ||2023-12-21 09:59:17.918 main Http11NioProtocol 173 - Starting ProtocolHandler ["http-nio-8010"]
20231221095917|0000012000101|INFO ||2023-12-21 09:59:17.963 main TomcatWebServer 220 - Tomcat started on port(s): 8010 (http) with context path ''
20231221095917|0000012000101|INFO ||2023-12-21 09:59:17.964 main DocumentationPluginsBootstrapper 160 - Context refreshed
20231221095917|0000012000101|INFO ||2023-12-21 09:59:17.977 main DocumentationPluginsBootstrapper 163 - Found 1 custom documentation plugin(s)
20231221095918|0000012000101|INFO ||2023-12-21 09:59:18.003 main ApiListingReferenceScanner 41 - Scanning for api listing references
20231221095918|0000012000101|INFO ||2023-12-21 09:59:18.068 main LowCodeBackendApplication 61 - Started LowCodeBackendApplication in 2.994 seconds (JVM running for 3.789)
20231221095926|0000012000101|INFO ||2023-12-21 09:59:26.292 http-nio-8010-exec-1 [/] 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
20231221095926|0000012000101|INFO ||2023-12-21 09:59:26.293 http-nio-8010-exec-1 DispatcherServlet 525 - Initializing Servlet 'dispatcherServlet'
